,Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,entrezgene,uniprot_gn,external_gene_name
29773,105245,3318.7280235262397,1.08156631651629,0.381357837939391,16.9262329734783,0.000731864313694236,0.0262739288616231,105245,Q91W90,Txndc5
29774,105245,3318.7280235262397,1.08156631651629,0.381357837939391,16.9262329734783,0.000731864313694236,0.0262739288616231,105245,Q3TEE8,Txndc5
29775,105245,3318.7280235262397,1.08156631651629,0.381357837939391,16.9262329734783,0.000731864313694236,0.0262739288616231,105245,Q91W90,Txndc5
29869,105847,3085.94331994348,0.857775248582221,0.347837002812443,18.383000345730697,0.00036666872782819,0.015306075643767998,105847,Q8C3X8,Lmf2
29888,106143,1693.59335459461,0.163292195877736,0.31595910040896696,26.934263145388602,6.07716432868059e-06,0.000554994366893804,106143,Q8BHG9,Cggbp1
29889,106200,793.026541034425,7.04773270862589,1.1897366461301397,28.8087115902073,2.456565650387e-06,0.00028104730754042903,106200,Q3TWZ5,Txndc11
29890,106200,793.026541034425,7.04773270862589,1.1897366461301397,28.8087115902073,2.456565650387e-06,0.00028104730754042903,106200,Q8K2W3,Txndc11
29936,106583,2129.34251426199,-0.4754843492212021,0.44276500118219003,20.3624803666475,0.00014277114318070902,0.007507022079062441,106583,Q6DID3,Scaf8
30037,107368,3413.5621105848,0.45718638518943294,0.319850101085651,21.1646409957948,9.730449474861229e-05,0.00562798386015446,107368,B9EJ80,Pdzd8
30160,107975,1863.8500428222699,1.35542612293888,0.46465107828730895,19.1651576016942,0.000252720915168019,0.0114894211694945,107975,Q8K212,Pacs1
30263,108097,162.584776692768,11.4880493981184,2.81514617677302,15.349688996560399,0.00154093655870888,0.0459996734818123,108097,Q6PAM0,Prkab2
30323,108156,2741.97757372639,0.00229684182279136,0.49587820567256397,16.310443398495902,0.000979328062554081,0.0329960662111668,108156,Q922D8,Mthfd1
30749,110460,770.785501998267,-4.82849176576634,0.8691560623575308,36.6103040477204,5.56321799616809e-08,1.01611688698431e-05,110460,G3XA25,Acat2
30750,110460,770.785501998267,-4.82849176576634,0.8691560623575308,36.6103040477204,5.56321799616809e-08,1.01611688698431e-05,110460,Q8CAY6,Acat2
30827,110911,7091.092920609921,-0.318512685436161,0.20191832233314,15.1733241375853,0.00167436500947892,0.0486106318089171,110911,Q99L43,Cds2
30828,110911,7091.092920609921,-0.318512685436161,0.20191832233314,15.1733241375853,0.00167436500947892,0.0486106318089171,110911,Q6PBC0,Cds2
30829,110911,7091.092920609921,-0.318512685436161,0.20191832233314,15.1733241375853,0.00167436500947892,0.0486106318089171,110911,Q99L43,Cds2
30830,110911,7091.092920609921,-0.318512685436161,0.20191832233314,15.1733241375853,0.00167436500947892,0.0486106318089171,110911,Q6PBC0,Cds2
30831,110911,7091.092920609921,-0.318512685436161,0.20191832233314,15.1733241375853,0.00167436500947892,0.0486106318089171,110911,Q99L43,Cds2
30832,110911,7091.092920609921,-0.318512685436161,0.20191832233314,15.1733241375853,0.00167436500947892,0.0486106318089171,110911,Q6PBC0,Cds2
30867,112415,52.8664033086507,0.22669111651147802,2.09564351777091,18.3779746156637,0.000367545760344058,0.015306075643767998,112415,G3X9H3,Zfp607b
30868,112415,52.8664033086507,0.22669111651147802,2.09564351777091,18.3779746156637,0.000367545760344058,0.015306075643767998,112415,G3X9H3,Zfp607b
31364,170731,2339.49962553324,1.14324431488925,0.42442003423476005,22.0630954387993,6.328863972622231e-05,0.00401767090359573,170731,Q80U63,Mfn2
31365,170731,2339.49962553324,1.14324431488925,0.42442003423476005,22.0630954387993,6.328863972622231e-05,0.00401767090359573,170731,Q80U63,Mfn2
