,Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,entrezgene,uniprot_gn,external_gene_name
5223,14727,85155.1932022195,-0.0481406163388085,0.10967440085529,21.193381072628103,9.59759065442783e-05,0.00886955720118205,14727,A0A1W2P7F3,Lilr4b
5224,14727,85155.1932022195,-0.0481406163388085,0.10967440085529,21.193381072628103,9.59759065442783e-05,0.00886955720118205,14727,Q549E3,Lilr4b
5225,14727,85155.1932022195,-0.0481406163388085,0.10967440085529,21.193381072628103,9.59759065442783e-05,0.00886955720118205,14727,Q61450,Lilr4b
5226,14727,85155.1932022195,-0.0481406163388085,0.10967440085529,21.193381072628103,9.59759065442783e-05,0.00886955720118205,14727,A0A1W2P7F3,Lilr4b
5227,14727,85155.1932022195,-0.0481406163388085,0.10967440085529,21.193381072628103,9.59759065442783e-05,0.00886955720118205,14727,Q549E3,Lilr4b
5228,14727,85155.1932022195,-0.0481406163388085,0.10967440085529,21.193381072628103,9.59759065442783e-05,0.00886955720118205,14727,Q61450,Lilr4b
5229,14727,85155.1932022195,-0.0481406163388085,0.10967440085529,21.193381072628103,9.59759065442783e-05,0.00886955720118205,14727,A0A1W2P7F3,Lilr4b
5230,14727,85155.1932022195,-0.0481406163388085,0.10967440085529,21.193381072628103,9.59759065442783e-05,0.00886955720118205,14727,Q549E3,Lilr4b
5405,14825,7896.1451442732705,-0.72751003899259,0.222551700321093,92.5956333510499,6.066881565154299e-20,1.03723451825588e-16,14825,P12850,Cxcl1
5406,14825,7896.1451442732705,-0.72751003899259,0.222551700321093,92.5956333510499,6.066881565154299e-20,1.03723451825588e-16,14825,A2RTH0,Cxcl1
5572,15015,2116.01199995036,-0.6247106492564319,0.325644343944,33.8366525267916,2.1449003025554602e-07,5.77403595347417e-05,15015,Q8HWB2,H2-Q4
5573,15018,1357.28591439469,0.27784736806763394,0.546020636862793,17.282796985370098,0.0006181250176999821,0.0344187899473214,15018,P14429,H2-Q7
5574,15018,1357.28591439469,0.27784736806763394,0.546020636862793,17.282796985370098,0.0006181250176999821,0.0344187899473214,15018,P14429,H2-Q7
5575,15018,1357.28591439469,0.27784736806763394,0.546020636862793,17.282796985370098,0.0006181250176999821,0.0344187899473214,15018,P14429,H2-Q7
5576,15018,1357.28591439469,0.27784736806763394,0.546020636862793,17.282796985370098,0.0006181250176999821,0.0344187899473214,15018,P14429,H2-Q7
5580,15040,11855.984585414399,-0.15465946749513199,0.42165539757105003,20.440404908578998,0.000137555324399066,0.0109299393610443,15040,P06339,H2-T23
5581,15040,11855.984585414399,-0.15465946749513199,0.42165539757105003,20.440404908578998,0.000137555324399066,0.0109299393610443,15040,Q3V014,H2-T23
5582,15042,670.24941164318,0.00163083071233376,0.622272526701676,22.1190215936829,6.161510887494611e-05,0.00644946721264487,15042,,H2-T24
5730,15275,2124.5516810682398,0.153229862753199,0.285763663204161,18.213943032276898,0.00039734506960898303,0.0250059246874169,15275,B4YB29,Hk1
5731,15275,2124.5516810682398,0.153229862753199,0.285763663204161,18.213943032276898,0.00039734506960898303,0.0250059246874169,15275,Q6GQU1,Hk1
5732,15275,2124.5516810682398,0.153229862753199,0.285763663204161,18.213943032276898,0.00039734506960898303,0.0250059246874169,15275,G3UVV4,Hk1
5733,15275,2124.5516810682398,0.153229862753199,0.285763663204161,18.213943032276898,0.00039734506960898303,0.0250059246874169,15275,B4YB29,Hk1
5734,15275,2124.5516810682398,0.153229862753199,0.285763663204161,18.213943032276898,0.00039734506960898303,0.0250059246874169,15275,Q6GQU1,Hk1
5735,15275,2124.5516810682398,0.153229862753199,0.285763663204161,18.213943032276898,0.00039734506960898303,0.0250059246874169,15275,G3UVV4,Hk1
