"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"11287",9.88800592506806,-4.85627915410508,5.26449819719502,0.898129679122963,0.825879136967209,NA
"11298",0,NA,NA,NA,NA,NA
"11302",715.026061879696,5.95162830057045,1.21826491623389,19.3652495238451,0.000229743432779824,0.0106813122588295
"11303",2692.37530166145,-0.1871832986949,0.634757980250586,5.52244832314065,0.13730210721974,0.649104945177999
"11304",0,NA,NA,NA,NA,NA
"11305",294.487717910069,-1.74191709763892,2.66151382411556,0.731268036822087,0.865825898278875,1
"11306",565.019252766925,0.0282072240472651,1.85640753562369,1.37397916435626,0.711645333202876,1
"11307",1056.05465866658,-0.27778926619686,0.876852114848482,2.52424782557912,0.470924892262183,0.950878068862548
"11308",1434.97676480299,1.0907955257771,0.84684100530286,1.78616680547799,0.617949810794848,1
"11350",1734.20684367354,0.29390156317424,0.686508096321101,0.763465770788827,0.85818406806075,1
"11352",519.097332092428,1.10608382925861,1.69329206564213,1.25498381115958,0.73984933578624,1
"11354",0,NA,NA,NA,NA,NA
"11363",8426.29705693345,0.421027128666614,0.273960379634294,2.61642998800446,0.454616435769604,0.9440178384195
"11364",1297.70723627384,-1.12696921346785,0.552508744632507,5.62383840988298,0.131416499933081,0.639634025620995
"11370",5453.72552340684,0.142554097237549,0.419209791924643,1.9437314732981,0.584167188246462,0.99174542702275
"11409",444.92615079781,-0.00248491591590975,1.48917444769142,0.894895848068018,0.826659380614654,1
"11416",1051.85381411946,-0.169079370238353,0.687074200538599,7.01288154528365,0.0714883252108121,0.487962138636868
"11418",1.0937740356275,-6.22333094222099,5.47435562924404,0.456292820006,0.928383238228086,NA
"11419",0,NA,NA,NA,NA,NA
"11421",485.273966358826,1.75856509363763,2.22434666101726,2.13507357065041,0.544849793917919,0.977782917835921
"11423",41.4236704810337,4.54654200907121,3.23223609559746,3.16331501765733,0.367124132996195,NA
"11425",0,NA,NA,NA,NA,NA
"11426",814.354399365981,-0.0375760997701767,2.46986497911083,0.169887041777514,0.982297582028055,1
"11428",1934.04293851845,0.0589434374972749,0.864045142472923,3.03403820983766,0.386406869294354,0.911301159006473
"11429",8315.13247010784,-0.32642726159061,0.419688048054868,1.53114842483257,0.67510017299076,1
"11430",9979.80104938261,0.287739506562722,0.262321448755408,3.30315496463581,0.347203773735635,0.884320089966815
"11431",1429.61664378525,-0.807486222962993,0.729264934113783,1.19276687865744,0.754739630671918,1
"11432",530.464997970761,-0.470413008418747,2.03739881540916,1.74996603398827,0.625882925988627,1
"11433",107.529748160772,-1.02795708713919,1.75201982018418,28.4292293969706,2.95144914281321e-06,0.000333441851454461
"11434",2.15496281746996,0.981767503019345,5.4455743360835,2.12891460533233,0.546085326382509,NA
"11435",47.2386929105924,0.22093040252254,1.1331195783102,1.05186157389686,0.788705715682877,NA
"11438",5.13213844280947,-6.80280771792023,5.47435562924098,1.25287976728088,0.740351463233783,NA
"11440",0,NA,NA,NA,NA,NA
