"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"11287",1.93459001780047,0.59355111967528,4.24704513511384,0.139756254240837,0.888852578045188,0.997184476524638
"11298",0.316303634498709,-2.09814212797764,4.21174899750874,-0.498164095063286,0.61836838717613,0.997184476524638
"11302",12.814439250995,3.34553871996752,3.94682139863871,0.847653942770612,0.396630723336366,0.997184476524638
"11303",2981.66570703324,-0.299285950102103,0.285279413398927,-1.04909760762719,0.294133197093908,0.997184476524638
"11304",0,NA,NA,NA,NA,NA
"11305",450.603575210485,-2.1125169835766,1.16276147572719,-1.81681026390682,0.0692461706719526,0.619220564662653
"11306",698.382560840926,-0.907565912014369,0.478979812199474,-1.89478948569216,0.0581202967199642,0.570368510182393
"11307",2334.3447831676,-0.0813715784955023,0.389142838235346,-0.209104653870799,0.834366541750343,0.997184476524638
"11308",1808.67614203478,0.0862126271147493,0.288376091561828,0.298958997078526,0.764971331143285,0.997184476524638
"11350",1322.45278114634,-0.44792033676377,0.359350192168656,-1.24647306868155,0.212590770411838,0.935904369121182
"11352",785.5129876162,0.179732112729396,0.494570992870284,0.363410137918331,0.716298529754649,0.997184476524638
"11354",0,NA,NA,NA,NA,NA
"11363",8149.911304948,0.316935364287581,0.178046719370802,1.7800685427263,0.0750647439836034,0.641637977065727
"11364",1132.17248847427,-0.0471764233988651,0.397268275474156,-0.118752053237974,0.90547179576279,0.997184476524638
"11370",5236.35330435378,0.19805595059919,0.216001550021784,0.916919117382332,0.359185025361345,0.997184476524638
"11409",792.028221893597,0.261144571209653,0.435209395592837,0.600043505158993,0.548477241899911,0.997184476524638
"11416",975.015932082499,-1.19632826958742,0.490529195721644,-2.4388523252473,0.0147339879753167,0.257485325745528
"11418",0,NA,NA,NA,NA,NA
"11419",0,NA,NA,NA,NA,NA
"11421",0.579034759797047,-2.21481750394708,2.75543555210377,-0.803799421930252,0.421512823685526,0.997184476524638
"11423",27.476570108003,7.0701170048521,3.76123390606845,1.87973340170231,0.0601444209462998,0.579987856189793
"11425",0,NA,NA,NA,NA,NA
"11426",346.213652121579,-4.41175913276559,2.82074217138818,-1.56404196651352,0.117807713213425,0.774790707107389
"11428",3374.28121117698,-0.015724855074257,0.168906922476977,-0.0930977537430437,0.925825901940728,0.997184476524638
"11429",11926.6363332429,0.197084589195177,0.148435270744469,1.32774769909274,0.184261470086071,0.901595057067938
"11430",2368.22280631786,-0.27251043893536,0.414699530103195,-0.657127436019876,0.511098978966502,0.997184476524638
"11431",1904.8259643953,-0.294735651626689,0.22674484309171,-1.29985603027575,0.193650317566829,0.915425933601242
"11432",1516.42689822923,-0.600808439616752,0.465822691362067,-1.28977924596156,0.197127315807588,0.917148143978599
"11433",649.323526225169,-0.636445716037512,0.636482372182616,-0.999942408232016,0.317338379709136,0.997184476524638
"11434",0,NA,NA,NA,NA,NA
"11435",171.202427837422,-0.202505064122223,0.865325826921298,-0.234021749752583,0.814968093581595,0.997184476524638
"11438",0.229153137816364,-1.85536585331428,2.41238660402472,-0.769099716529214,0.441834116469483,0.997184476524638
"11440",0,NA,NA,NA,NA,NA
"11441",0,NA,NA,NA,NA,NA
"11443",9.95536951194684,5.23888703831799,4.24704513515955,1.23353693487912,0.217375505494713,0.93785084203817
"11444",78.9647062156061,-1.64316070525277,2.74963111474393,-0.597593144928388,0.550111439370765,0.997184476524638
"11447",1.0282404377141,1.3939032469153,2.62108458829736,0.531803991805076,0.594861757761498,0.997184476524638
"11448",0,NA,NA,NA,NA,NA
"11449",0,NA,NA,NA,NA,NA
"11450",0,NA,NA,NA,NA,NA
"11451",4.02798608592719,-0.368382710126439,4.24704513511314,-0.0867385908100611,0.930879300967841,0.997184476524638
"11459",7.1901449477403,3.49775858676703,3.33737743721792,1.04805604177716,0.29461278751874,0.997184476524638
"11461",26540.3687759617,0.0495277510339191,0.135499763406245,0.365519096040256,0.714723954899507,0.997184476524638
"11464",1.43486716321046,-0.368385436481156,4.10666054165658,-0.0897043796886492,0.92852213548839,0.997184476524638
"11465",24554.8872549854,-0.0132637239452326,0.133021963502632,-0.0997107815580402,0.920573940757801,0.997184476524638
"11468",0.221230433598819,-0.368429396610491,4.24704513516997,-0.0867495835067802,0.930870563001341,0.997184476524638
"11470",0,NA,NA,NA,NA,NA
"11471",0,NA,NA,NA,NA,NA
"11472",81.4205210360579,-1.13497708603777,2.21171206706017,-0.513166746676203,0.607834684791667,0.997184476524638
"11474",1.59335319612977,2.70018747059133,4.13100675187566,0.653639084314091,0.513344357420329,0.997184476524638
"11475",18.6412087755531,0.559495325113144,2.89451311779666,0.193295142341258,0.8467278304427,0.997184476524638
"11477",509.155802905336,0.162664332719825,0.660914334735383,0.246120146243995,0.805589228216606,0.997184476524638
"11479",133.636859765515,0.60839289252104,1.61839007236957,0.375924755661816,0.706972835782073,0.997184476524638
"11480",476.833271926678,1.47018343699452,0.564670922049382,2.60361102296312,0.0092247384925967,0.182013512214982
"11481",62.940815377588,4.05044077261438,2.06990918723399,1.95682052024078,0.0503685736140234,0.535142118747621
"11482",1320.44309954445,1.02224520106923,0.307147013279395,3.32819515369778,0.000874106112139061,0.0241940084609919
"11484",0,NA,NA,NA,NA,NA
"11486",1108.14492034414,1.04549781107904,0.528745551579594,1.97731746008203,0.0480057572851385,0.524583059685043
"11487",2609.98533448884,-0.710578621472805,0.230000706637828,-3.089462775398,0.00200518832487438,0.0512314599487135
"11488",0,NA,NA,NA,NA,NA
"11489",0.352174407175384,-2.05271205496567,4.21338138258404,-0.487188760896539,0.626124569322727,0.997184476524638
"11490",4184.90190041646,0.168979304191554,0.2177346030097,0.776079235251486,0.437702203272783,0.997184476524638
"11491",4051.39319744948,-0.395613876322128,0.269155214049799,-1.46983545430754,0.141606324290762,0.837747338361375
"11492",1.58645094753335,0.196351047765832,2.6155209412295,0.0750714875460074,0.940157833433758,0.997184476524638
"11495",0,NA,NA,NA,NA,NA
