"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"258970",0,NA,NA,NA,NA,NA
"258971",1.86604545139258,0.232422838661656,9.42155311774166,4.95442815221259,0.838262631673789,NA
"258972",0.910608366425534,0.232404368763595,9.42155311777777,3.9188545044783,0.916671618409266,NA
"258973",0,NA,NA,NA,NA,NA
"258974",0,NA,NA,NA,NA,NA
"258975",0,NA,NA,NA,NA,NA
"258976",0.910608366425535,0.23240436876359,9.42155311777777,3.91885450447829,0.916671618409266,NA
"258977",0,NA,NA,NA,NA,NA
"258979",0.227652091606384,0.232534791625687,9.42155311798241,1.20355164163775,0.998807024471078,NA
"258980",0,NA,NA,NA,NA,NA
"258982",0,NA,NA,NA,NA,NA
"258983",0,NA,NA,NA,NA,NA
"258984",0.0655376743944916,0.232752940989144,9.42155311776768,-0.292188451310242,1,NA
"258985",0,NA,NA,NA,NA,NA
"258987",0,NA,NA,NA,NA,NA
"258988",1.53089204629427,0.232602556996767,9.42155311703275,4.29658858171615,0.890830299192741,NA
"258989",0.455304183212767,0.232449660855665,9.42155311785043,2.58445596502195,0.978525222361601,NA
"258990",0,NA,NA,NA,NA,NA
"258991",0,NA,NA,NA,NA,NA
"258992",0,NA,NA,NA,NA,NA
"258993",0,NA,NA,NA,NA,NA
"258994",0,NA,NA,NA,NA,NA
"258995",0,NA,NA,NA,NA,NA
"258996",0,NA,NA,NA,NA,NA
"258997",0,NA,NA,NA,NA,NA
"258999",0,NA,NA,NA,NA,NA
"259000",1.59356464124468,0.232368146955558,9.42155311774686,4.97618980575926,0.836378893094857,NA
"259001",0.910608366425534,0.23240436876359,9.42155311777777,3.91885450447829,0.916671618409266,NA
"259002",0,NA,NA,NA,NA,NA
"259003",0,NA,NA,NA,NA,NA
"259004",0,NA,NA,NA,NA,NA
"259005",3.76207966643811,0.232490148688003,9.42155311717545,6.03807447039674,0.736101666538993,0.999999681768478
"259006",0,NA,NA,NA,NA,NA
"259007",0,NA,NA,NA,NA,NA
"259008",0,NA,NA,NA,NA,NA
"259009",0,NA,NA,NA,NA,NA
"259010",0,NA,NA,NA,NA,NA
"259011",0,NA,NA,NA,NA,NA
"259012",0,NA,NA,NA,NA,NA
"259013",1.3659125496383,0.232378103809986,9.42155311775372,4.686785551755,0.86071290137428,NA
"259014",0,NA,NA,NA,NA,NA
"259015",0,NA,NA,NA,NA,NA
"259016",0,NA,NA,NA,NA,NA
"259017",2.27652091606384,0.232345152879821,9.42155311773454,5.64098386705608,0.775242537953848,0.999999681768478
"259018",0,NA,NA,NA,NA,NA
"259019",0.227652091606384,0.232534791625684,9.42155311798241,1.20355164163775,0.998807024471078,NA
"259020",0,NA,NA,NA,NA,NA
"259021",0,NA,NA,NA,NA,NA
"259022",0,NA,NA,NA,NA,NA
"259023",0.804454599957297,1.9388111456077,9.4093628932617,1.54670280729333,0.996785242672065,NA
"259024",0.682956274819151,0.232423091861772,9.4215531178019,3.36798573228577,0.947904443477119,NA
"259025",0,NA,NA,NA,NA,NA
"259026",0,NA,NA,NA,NA,NA
"259027",0,NA,NA,NA,NA,NA
"259028",0,NA,NA,NA,NA,NA
"259030",0,NA,NA,NA,NA,NA
"259031",0,NA,NA,NA,NA,NA
"259032",0.227652091606384,0.232534791625678,9.42155311798241,1.20355164163775,0.998807024471078,NA
"259033",0,NA,NA,NA,NA,NA
"259034",0,NA,NA,NA,NA,NA
"259035",0.227652091606384,0.232534791625684,9.42155311798241,1.20355164163775,0.998807024471078,NA
"259036",1.82121673285107,0.232359531562735,9.42155311774171,5.22582865499322,0.814194546502811,NA
"259037",0.455304183212767,0.232449660855662,9.42155311785043,2.58445596502195,0.978525222361601,NA
"259038",0.682956274819151,0.232423091861772,9.4215531178019,3.36798573228577,0.947904443477119,NA
"259039",0,NA,NA,NA,NA,NA
"259040",0,NA,NA,NA,NA,NA
"259041",0,NA,NA,NA,NA,NA
"259042",3.41478137409575,0.232319068998475,9.42155311772498,6.38977743970727,0.700362266325612,0.999999681768478
"259044",0,NA,NA,NA,NA,NA
"259045",0,NA,NA,NA,NA,NA
"259046",0.455304183212767,0.232449660855665,9.42155311785043,2.58445596502195,0.978525222361601,NA
"259047",0.455304183212767,0.232449660855662,9.42155311785043,2.58445596502195,0.978525222361601,NA
"259048",0,NA,NA,NA,NA,NA
"259049",0,NA,NA,NA,NA,NA
"259050",0,NA,NA,NA,NA,NA
"259051",11.0908086605471,0.20099123754706,1.16104776059213,15.5789256588152,0.0762126362543872,0.2329675672605
"259052",0,NA,NA,NA,NA,NA
"259053",1.3659125496383,0.232378103809986,9.42155311775372,4.686785551755,0.86071290137428,NA
"259054",0,NA,NA,NA,NA,NA
"259055",0,NA,NA,NA,NA,NA
"259056",0,NA,NA,NA,NA,NA
"259057",1.13826045803192,0.232389899152585,9.42155311776332,4.34270966303685,0.887444302783076,NA
