"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"11287",1.93459001780047,-0.559653635711766,4.24714089529776,-0.1317718553513,0.895164748573031,0.99493363393209
"11298",0.316303634498709,-2.28935666162828,4.21184511907231,-0.543551958086371,0.586749827092984,0.99493363393209
"11302",12.814439250995,-20.4798541059319,4.06630351411824,-5.0364794548232,4.74171978263364e-07,1.71365261574454e-05
"11303",2981.66570703324,-0.32168904371711,0.2852539467173,-1.12772863414899,0.25943454089375,0.946420461680913
"11304",0,NA,NA,NA,NA,NA
"11305",450.603575210485,-0.731422896247545,1.16045075895781,-0.630292057290244,0.528503518670635,0.99493363393209
"11306",698.382560840926,-0.151924883359586,0.47823987173641,-0.317675067133092,0.750731425792104,0.99493363393209
"11307",2334.3447831676,-0.134867915730853,0.389131677715228,-0.346586832824111,0.728901739355042,0.99493363393209
"11308",1808.67614203478,-0.12891286889475,0.288416052996265,-0.446968424799917,0.654897858131083,0.99493363393209
"11350",1322.45278114634,-0.066857909760574,0.359080128031309,-0.186192174228991,0.852294060715703,0.99493363393209
"11352",785.5129876162,0.325312153443212,0.494407913755859,0.657983305671463,0.510548858554306,0.99493363393209
"11354",0,NA,NA,NA,NA,NA
"11363",8149.911304948,0.333022009800425,0.178017739464397,1.87072373125505,0.0613833837302632,0.554092337931595
"11364",1132.17248847427,0.216063621637672,0.397072808462946,0.54414106690923,0.586344402438305,0.99493363393209
"11370",5236.35330435378,-0.327254684669852,0.216075553461337,-1.51453822252228,0.129889387166496,0.770842792045366
"11409",792.028221893597,-0.137315083680179,0.435376602007402,-0.315393806297942,0.752462668909476,0.99493363393209
"11416",975.015932082499,-0.685749652312054,0.490120486138721,-1.39914505046411,0.161769490570225,0.832556745465631
"11418",0,NA,NA,NA,NA,NA
"11419",0,NA,NA,NA,NA,NA
"11421",0.579034759797047,-3.15786822970312,2.77248844176154,-1.13900140470801,0.254702568307325,0.942967311010399
"11423",27.476570108003,7.98487951664706,3.75980695380661,2.12374720690454,0.0336912876640582,0.390036068807977
"11425",0,NA,NA,NA,NA,NA
"11426",346.213652121579,-1.59665377625798,2.81340925156746,-0.567515648627522,0.570363897879983,0.99493363393209
"11428",3374.28121117698,0.178369156859167,0.168761692396929,1.05692917821446,0.290543910729684,0.967596558030857
"11429",11926.6363332429,0.316352558699569,0.148400761116955,2.13174485304864,0.0330278273697111,0.386510274004417
"11430",2368.22280631786,-0.209837484775264,0.414632873025913,-0.506080193892755,0.612800353990437,0.99493363393209
"11431",1904.8259643953,-0.228847232925361,0.226640095298104,-1.00973851349804,0.312620585342855,0.984215112961596
"11432",1516.42689822923,0.312287144284474,0.465488098273916,0.670881050326467,0.502296309081949,0.99493363393209
"11433",649.323526225169,-1.07531056133129,0.637018884414804,-1.68803561030867,0.0914043933581628,0.668657470323858
"11434",0,NA,NA,NA,NA,NA
"11435",171.202427837422,-0.217479829406651,0.865036799527474,-0.251411072367614,0.8014963080596,0.99493363393209
"11438",0.229153137816364,-2.04656776655221,2.41240461293679,-0.848351787912054,0.396242084127505,0.99493363393209
"11440",0,NA,NA,NA,NA,NA
"11441",0,NA,NA,NA,NA,NA
"11443",9.95536951194684,23.276479522545,4.1882364211118,5.55758490738832,2.73532934147342e-08,1.21136013693823e-06
"11444",78.9647062156061,-2.7268039442029,2.75039802510614,-0.991421575827253,0.321479769139839,0.99183233703238
"11447",1.0282404377141,1.01698724113366,2.63940569686679,0.385309178630976,0.700008361980608,0.99493363393209
"11448",0,NA,NA,NA,NA,NA
"11449",0,NA,NA,NA,NA,NA
"11450",0,NA,NA,NA,NA,NA
"11451",4.02798608592719,-0.559653635711764,4.24714089529776,-0.131771855351299,0.895164748573031,0.99493363393209
"11459",7.1901449477403,0.8084706139643,3.38803632397856,0.238625131685399,0.811396275739929,0.99493363393209
"11461",26540.3687759617,-0.126654424683958,0.135503161113451,-0.934697195572555,0.349944372581441,0.99493363393209
"11464",1.43486716321046,1.5681133556995,4.03368628685622,0.388754415733619,0.697457824412177,0.99493363393209
"11465",24554.8872549854,-0.118131462260478,0.133022021132202,-0.888059445007788,0.374508776070055,0.99493363393209
"11468",0.221230433598819,1.00559121473786,4.22257812153714,0.238146266521127,0.811767651296013,0.99493363393209
"11470",0,NA,NA,NA,NA,NA
"11471",0,NA,NA,NA,NA,NA
"11472",81.4205210360579,2.72430729937159,2.195414261991,1.24090808123882,0.214639707075691,0.903373088347561
"11474",1.59335319612977,-0.489289302051269,4.20260226676979,-0.116425317218359,0.907315471589979,0.99493363393209
"11475",18.6412087755531,-0.732350047279716,2.90672689467958,-0.251950070926924,0.801079656627102,0.99493363393209
"11477",509.155802905336,-1.15770339768928,0.661888860847008,-1.74909031738015,0.0802754086708683,0.6308968737795
"11479",133.636859765515,0.60169052876235,1.61812517445888,0.371844241879225,0.710008821480765,0.99493363393209
"11480",476.833271926678,1.72710430974961,0.564351180351615,3.0603361344501,0.0022108870684881,0.0488004345022295
"11481",62.940815377588,4.71459467232974,2.06604618553939,2.28194060003498,0.0224928474208691,0.297274989367043
"11482",1320.44309954445,0.338281414228852,0.307377049845946,1.10054219857467,0.271095954059013,0.955538444235498
"11484",0,NA,NA,NA,NA,NA
"11486",1108.14492034414,0.292485535950555,0.529211513715653,0.552681731916567,0.58048136463858,0.99493363393209
"11487",2609.98533448884,-0.317918155860928,0.229775842666435,-1.38360130539244,0.166480568399997,0.839594289337333
"11488",0,NA,NA,NA,NA,NA
"11489",0.352174407175384,-2.24393772925372,4.21347663770735,-0.532562043698596,0.594336782525261,0.99493363393209
