"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"11287",9.88800592506806,-0.91245313108127,4.70731574132473,-0.193837248491959,0.846303320031252,1
"11298",0,NA,NA,NA,NA,NA
"11302",715.026061879696,0.255491372207502,1.02662078876036,0.248866353579305,0.803464162543329,1
"11303",2692.37530166145,-0.756624310640404,0.548413807197642,-1.37965948469953,0.167691512959671,0.71615540529397
"11304",0,NA,NA,NA,NA,NA
"11305",294.487717910069,-0.423142918016809,2.29964157191591,-0.184003856594171,0.854010429457257,1
"11306",565.019252766925,-1.93679593973558,1.60405424730535,-1.20743792985131,0.227263535621069,0.812868868317378
"11307",1056.05465866658,0.947639104475644,0.757231851287924,1.25145172230126,0.210769716893329,0.786447518667287
"11308",1434.97676480299,-0.549482731211976,0.731331667956077,-0.751345463745154,0.452444774721656,0.990241032708068
"11350",1734.20684367354,-0.483643503130486,0.592961787819586,-0.815640253833084,0.414705919511567,0.972629970191751
"11352",519.097332092428,-1.8299984918019,1.46292865444031,-1.25091438071668,0.210965716593631,0.786613415464512
"11354",0,NA,NA,NA,NA,NA
"11363",8426.29705693345,-0.110569281515206,0.236550923375879,-0.467422743218431,0.64019745396622,1
"11364",1297.70723627384,0.153334827911645,0.477370820801919,0.32120695532681,0.748053561615361,1
"11370",5453.72552340684,-0.266396109376843,0.362075576139071,-0.735747249835271,0.461884528875484,0.997230681530644
"11409",444.92615079781,1.01433815055598,1.28559414657567,0.789003398356927,0.430110020301701,0.981038758974532
"11416",1051.85381411946,1.21189461018402,0.593272848657229,2.04272724249379,0.041079446464705,0.327617837683605
"11418",1.0937740356275,-1.65395674612654,4.72754011162908,-0.349855676963594,0.726447012036507,1
"11419",0,NA,NA,NA,NA,NA
"11421",485.273966358826,0.927775825899285,2.06362718403446,0.44958499920778,0.653009706460462,1
"11423",41.4236704810337,-4.26039212638733,2.79636833687207,-1.52354468837709,0.127622489245105,0.624230857974816
"11425",0,NA,NA,NA,NA,NA
"11426",814.354399365981,0.504106180434101,2.13319527432905,0.23631506524533,0.813188197583935,1
"11428",1934.04293851845,0.700097839151861,0.746205700999459,0.938210252500293,0.348136370571836,0.931256572762886
"11429",8315.13247010784,0.405364407507325,0.362480323792657,1.11830734221921,0.263435752188916,0.85935144956329
"11430",9979.80104938261,-0.177047171023228,0.226541394442587,-0.781522385605768,0.434495315861401,0.983768502326471
"11431",1429.61664378525,0.380211639383301,0.630001739370999,0.603508872472175,0.546170214926311,1
"11432",530.464997970761,-1.99205899246945,1.7604261600406,-1.13157770413018,0.25781201807682,0.852202210388136
"11433",107.529748160772,-9.90996595599469,1.89691133160135,-5.22426419775183,1.74848983957519e-07,5.49126609484325e-06
"11434",2.15496281746996,-0.679750987949257,4.71868690948001,-0.144055115541489,0.885456947555629,1
"11435",47.2386929105924,-0.341252006017222,0.977715230241951,-0.349030060555335,0.727066741932835,1
"11438",5.13213844280947,24.8856578997497,4.65919052316402,5.34119774154461,9.23344692343571e-08,3.19714947221071e-06
"11440",0,NA,NA,NA,NA,NA
"11441",0,NA,NA,NA,NA,NA
"11443",241.45156116272,-0.650872244130032,2.14811986493222,-0.302996240924652,0.761892726338122,1
"11444",0.304200327949288,-0.66845823289541,4.72530333856579,-0.141463560114704,0.887503745319167,1
"11447",2.3331229975059,3.76831050484939,4.58726516590932,0.821472133953348,0.411377390402375,0.971378414006397
"11448",0,NA,NA,NA,NA,NA
"11449",0,NA,NA,NA,NA,NA
"11450",0,NA,NA,NA,NA,NA
"11451",0,NA,NA,NA,NA,NA
"11459",2.00985851924321,-2.56664941552153,4.39725862591011,-0.583693076499521,0.559426826158553,1
"11461",52980.9083520407,-0.187152925714465,0.126365028905944,-1.48104999725649,0.138593250924468,0.651373493413902
"11464",0.709416944516637,-13.0255861618758,4.65589152847752,-2.79765670703569,0.00514747903631885,0.0689771930656766
"11465",95432.1551213316,-0.345045363735032,0.240643514307648,-1.43384443469319,0.1516166614445,0.680036741517726
