"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"11287",1.93459001780047,4.76812730215967,4.69742226488278,1.01505188022066,0.310081097743566,0.819093223541516
"11298",0.316303634498709,-0.270228787447097,4.90319666272376,-0.0551127776500369,0.956048616524666,0.998467815837505
"11302",12.814439250995,3.96272564237196,4.4842216009569,0.883704240113008,0.376855890837115,0.869636543351595
"11303",2981.66570703324,0.513416107285014,0.329137089940203,1.55988529696939,0.118786989614464,0.545989622774885
"11304",0,NA,NA,NA,NA,NA
"11305",450.603575210485,3.99000910532536,1.3418544576133,2.9735036334881,0.0029442092079622,0.0429620485889882
"11306",698.382560840926,0.67009610706594,0.553001413260517,1.21174393228948,0.225610416532668,0.715125042179212
"11307",2334.3447831676,-0.0342166764002196,0.449131220126384,-0.0761841414422074,0.939272599314958,0.998467815837505
"11308",1808.67614203478,0.265886857346421,0.332657032055168,0.799282238838487,0.424126775239594,0.904708979947261
"11350",1322.45278114634,1.30130768359863,0.414280352590116,3.14112816469028,0.00168298365533786,0.0271104180045764
"11352",785.5129876162,-0.347770160317039,0.571200338454187,-0.608840956323999,0.542629863437173,0.946550068918945
"11354",0,NA,NA,NA,NA,NA
"11363",8149.911304948,0.320177445027733,0.205421241632626,1.55863844694473,0.119081977891573,0.546445260390605
"11364",1132.17248847427,0.056043663037053,0.458588809557341,0.122208963387375,0.902733527910222,0.998467815837505
"11370",5236.35330435378,0.0803983324283126,0.249315322270392,0.322476499623707,0.747091738240202,0.998467815837505
"11409",792.028221893597,-0.067609551413798,0.502350581900577,-0.134586390162038,0.892938902773568,0.998467815837505
"11416",975.015932082499,0.366666011470968,0.566293836412941,0.647483669950445,0.517318959999133,0.936734098129271
"11418",0,NA,NA,NA,NA,NA
"11419",0,NA,NA,NA,NA,NA
"11421",0.579034759797047,-1.2921251668682,3.31194300238178,-0.39014112439102,0.696432194611579,0.996366762224317
"11423",27.476570108003,-7.57813537249564,4.37662822871177,-1.73150082129005,0.0833624785282442,0.457969894002319
"11425",0,NA,NA,NA,NA,NA
"11426",346.213652121579,5.0852543692052,3.25626806954475,1.56168173522524,0.118362983665706,0.54511839621545
"11428",3374.28121117698,0.174128962312986,0.194866943274794,0.893578763984796,0.371547312706349,0.86818844426358
"11429",11926.6363332429,0.319002933565615,0.171259649428311,1.8626858961261,0.0625064713429349,0.386338181317653
"11430",2368.22280631786,0.566052668814257,0.478739321380025,1.18238181727488,0.237054234561859,0.729701117369884
"11431",1904.8259643953,0.155278334758671,0.261783681610273,0.593155134053923,0.553077335460863,0.949720174859453
"11432",1516.42689822923,-0.161326177669777,0.538149691275969,-0.299779374187261,0.764345449183663,0.998467815837505
"11433",649.323526225169,-0.654181941548784,0.73545800063008,-0.889489190393381,0.373740230090901,0.869020626290174
"11434",0,NA,NA,NA,NA,NA
"11435",171.202427837422,0.724563985885416,0.997575045603676,0.726325291594429,0.46763937819232,0.926363028849165
"11438",0.229153137816364,0.513694938198428,2.83631969286687,0.18111320084627,0.856278723172069,0.998467815837505
"11440",0,NA,NA,NA,NA,NA
"11441",0,NA,NA,NA,NA,NA
"11443",9.95536951194684,-4.99277006525919,4.90263455732211,-1.01838511659052,0.308494972441268,0.817379841511053
"11444",78.9647062156061,1.68245027486111,3.24162203013027,0.519014943513786,0.603750320473627,0.969754400760748
"11447",1.0282404377141,-0.0464392583001973,2.8171216954101,-0.0164846475662944,0.986847749892585,0.998467815837505
"11448",0,NA,NA,NA,NA,NA
"11449",0,NA,NA,NA,NA,NA
"11450",0,NA,NA,NA,NA,NA
"11451",4.02798608592719,6.16171172817527,4.69700754140283,1.31183773367649,0.189574890284076,0.664631746535023
"11459",7.1901449477403,-3.4026944480098,3.89195345843828,-0.874289604011658,0.381960559390255,0.874118107785497
"11461",26540.3687759617,-0.327485418469417,0.156458005885841,-2.09312023769729,0.0363384225665118,0.27312553599291
"11464",1.43486716321046,5.13977160995194,4.5394157180174,1.13225400122568,0.257527662816276,0.762281893892954
"11465",24554.8872549854,-0.309453699097327,0.153571300161398,-2.01504902785939,0.043899512248966,0.311336144317781
"11468",0.221230433598819,-0.242836503446804,4.90345295924915,-0.0495235715453848,0.960502052867435,0.998467815837505
"11470",0,NA,NA,NA,NA,NA
"11471",0,NA,NA,NA,NA,NA
"11472",81.4205210360579,0.295014489752273,2.56377287180579,0.115070446760941,0.90838928433947,0.998467815837505
"11474",1.59335319612977,-2.21283806265021,4.8293319292814,-0.458207904334188,0.64680308163027,0.981274310482863
"11475",18.6412087755531,-2.98982289181594,3.42863936140748,-0.872014398909717,0.383200522452074,0.875224540364872
"11477",509.155802905336,0.0874655286713898,0.763050098924808,0.114626194000414,0.908741416743193,0.998467815837505
"11479",133.636859765515,0.408635465992917,1.86647420290309,0.218934430144993,0.826701125639516,0.998467815837505
"11480",476.833271926678,0.215500067045782,0.649016898323317,0.33204076442772,0.739858477942245,0.998467815837505
"11481",62.940815377588,1.01060518252427,2.26976385622424,0.4452468391163,0.656141380924323,0.983346090307236
"11482",1320.44309954445,-1.08964619798342,0.354476792447982,-3.07395638077863,0.00211240315555248,0.0324537709470893
"11484",0,NA,NA,NA,NA,NA
"11486",1108.14492034414,0.732817916666718,0.609255946244153,1.20280798436893,0.229050634333154,0.719648865767735
"11487",2609.98533448884,0.385791136248728,0.265418502568163,1.45352012959101,0.146079394861403,0.606851565907256
"11488",0,NA,NA,NA,NA,NA
"11489",0.352174407175384,-0.262677874596841,4.90323539498575,-0.0535723565027015,0.957275881188988,0.998467815837505
"11490",4184.90190041646,0.595283971860468,0.251148113192924,2.37025062339684,0.0177760310616699,0.168576229306795
"11491",4051.39319744948,0.302117849323094,0.310779185685533,0.972130255945767,0.330985751859477,0.83741365140526
"11492",1.58645094753335,1.07043155994162,2.85311524292649,0.375179923977996,0.707526659873943,0.998467815837505
"11495",0,NA,NA,NA,NA,NA
"11496",22.5527540512029,0.582635367797321,1.97318714136456,0.295276284536498,0.767782831485215,0.998467815837505
"11497",0,NA,NA,NA,NA,NA
"11498",0.316303634498709,-0.270228787447097,4.90319666272376,-0.0551127776500369,0.956048616524666,0.998467815837505
"11499",0,NA,NA,NA,NA,NA
"11500",0,NA,NA,NA,NA,NA
"11501",37921.2144409271,-0.536438534739529,0.220107380612267,-2.43716741004928,0.014802824445112,0.148735721364696
"11502",3359.51349299069,0.194576048833148,0.328892076900556,0.591610630048655,0.55411135396332,0.950430762054384
"11504",17721.3711667083,-0.110410395260703,0.159153153046939,-0.693736775847221,0.487847298451173,0.933006323237825
"11512",0,NA,NA,NA,NA,NA
"11513",512.918987133106,0.0823960737176972,1.04651592207156,0.0787337029278976,0.937244437619965,0.998467815837505
"11514",0,NA,NA,NA,NA,NA
"11515",156.687323814731,2.39850244886478,1.66700309519526,1.4388110350712,0.150204068989975,0.61318546322921
"11516",0,NA,NA,NA,NA,NA
"11517",3.70009650909031,-1.8713792717411,4.11044417288839,-0.455274221721418,0.648911969352205,0.982373203126455
"11518",1574.54948259939,0.0637590300302073,0.522378677877781,0.122055192392682,0.90285530776825,0.998467815837505
"11519",0.175129829822921,2.0628010437224,2.40380969690729,0.858138248787487,0.390816129140073,0.880899176200361
"11520",156635.620663669,-0.0547638187461235,0.154353235152292,-0.354795406083268,0.722742870199886,0.998467815837505
"11522",0,NA,NA,NA,NA,NA
"11529",0,NA,NA,NA,NA,NA
