"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"11287",9.88800592506806,5.76873228518636,4.47938482894735,1.28784029626274,0.197801561889479,0.66311510594144
"11298",0,NA,NA,NA,NA,NA
"11302",715.026061879696,-6.20711967277795,1.05556261647729,-5.88038982802637,4.09301365311978e-09,6.10246793503038e-07
"11303",2692.37530166145,0.943807609335304,0.548319038212751,1.72127455652762,0.0852010142251082,0.42597499664117
"11304",0,NA,NA,NA,NA,NA
"11305",294.487717910069,2.16506001565573,2.29911553119581,0.941692571025191,0.346350059615501,0.831737923110425
"11306",565.019252766925,1.90858871568832,1.60401053842662,1.1898853966137,0.234091438947046,0.714917243959299
"11307",1056.05465866658,-0.669849838278784,0.757237764776,-0.884596449672493,0.376374322204108,0.853910924186927
"11308",1434.97676480299,-0.541312794565129,0.731657175491165,-0.739844851793797,0.459394140339848,0.904904571578476
"11350",1734.20684367354,0.189741939956247,0.59298634945354,0.319976910313536,0.74898583401004,0.998467283267422
"11352",519.097332092428,0.723914662543287,1.46317122661489,0.494757311636108,0.620771440717633,0.98093706337735
"11354",0,NA,NA,NA,NA,NA
"11363",8426.29705693345,-0.310457847151408,0.236642847020335,-1.31192576095372,0.189545184596656,0.648663556320334
"11364",1297.70723627384,0.97363438555621,0.477378694328089,2.03954302344096,0.0413958618978631,0.276412750560914
"11370",5453.72552340684,0.123842012139294,0.362107178981842,0.342003747309035,0.732348072182223,0.998467283267422
"11409",444.92615079781,-1.01185323464007,1.28639184449025,-0.786582439070914,0.431526342590023,0.891112278239551
"11416",1051.85381411946,-1.04281523994566,0.592888489874369,-1.75887246548948,0.0785991728972147,0.405622835351763
"11418",1.0937740356275,7.87728768834753,4.72737855712519,1.66631201482156,0.0956512849032772,0.451875105110557
"11419",0,NA,NA,NA,NA,NA
"11421",485.273966358826,-2.68634091953691,1.84757742738886,-1.45398015786189,0.145951807430391,0.570279007019052
"11423",41.4236704810337,-0.286149882683882,2.78353026242499,-0.102801067603479,0.918120857930659,0.998467283267422
"11425",0,NA,NA,NA,NA,NA
"11426",814.354399365981,-0.466530080663924,2.133371555757,-0.21868205723704,0.826897726956843,0.998467283267422
"11428",1934.04293851845,-0.759041276649136,0.746180820269949,-1.01723504012678,0.309041630606644,0.799488935841603
"11429",8315.13247010784,-0.0789371459167145,0.362465125387358,-0.217778595478272,0.827601622635022,0.998467283267422
"11430",9979.80104938261,-0.110692335539494,0.226609761877066,-0.488471170097005,0.625216141595238,0.98285920416814
"11431",1429.61664378525,0.427274583579692,0.62986323091011,0.678360892669206,0.497542898564251,0.923672223611636
"11432",530.464997970761,2.4624720008882,1.76100295343844,1.39833496365245,0.162012503168476,0.600404263442778
"11433",107.529748160772,10.9379230431339,1.89607721688848,5.76871181495624,7.98797681282971e-09,1.05739909884972e-06
"11434",2.15496281746996,-0.302016515070088,4.71904569329053,-0.0639994894517531,0.948970633334544,0.998467283267422
"11435",47.2386929105924,0.120321603494682,0.980038599887573,0.122772310711521,0.902287401201943,0.998467283267422
"11438",5.13213844280947,-18.0828501818295,4.65903075713902,-3.88124722167184,0.000103922132077765,0.00233952402756488
"11440",0,NA,NA,NA,NA,NA
"11441",0,NA,NA,NA,NA,NA
"11443",241.45156116272,-9.34535571764674,2.58043724990592,-3.62161711856681,0.000292767209419604,0.0052892280028307
"11444",0.304200327949288,-0.2961492911547,4.72715966820834,-0.0626484637585649,0.950046436685069,0.998467283267422
"11447",2.3331229975059,-3.90312998471803,4.58528840405232,-0.851228895715387,0.394642214259225,0.868303305722332
"11448",0,NA,NA,NA,NA,NA
"11449",0,NA,NA,NA,NA,NA
"11450",0,NA,NA,NA,NA,NA
"11451",0,NA,NA,NA,NA,NA
"11459",2.00985851924321,-3.47668295843316,4.60107288037145,-0.755624405182751,0.449874419274332,0.900563283417717
"11461",52980.9083520407,0.00660425667747881,0.126372062222977,0.0522604170677054,0.958321192797521,0.998467283267422
"11464",0.709416944516637,-15.9897662045163,4.65393155754522,-3.43575448130361,0.000590906210043159,0.00951650433725425
"11465",95432.1551213316,-0.00225540540762683,0.240647096026219,-0.00937225275048033,0.992522133705478,0.999224074333953
"11468",2.92406126623822,-1.42664109182802,4.69143518350784,-0.304094810228477,0.761055660574534,0.998467283267422
"11470",0,NA,NA,NA,NA,NA
"11471",0,NA,NA,NA,NA,NA
"11472",6.93440816565881,6.10469279140365,4.50055980981088,1.3564296552833,0.174962503068966,0.623454843115944
"11474",9.7344104943772,3.30094923120521,4.72566558242397,0.698515198257435,0.484855056525361,0.917499941053106
"11475",149.903614078778,-1.59550953849727,1.77026566474646,-0.901282542089961,0.367438113582596,0.847979265611433
"11477",1961.18803610997,1.06315258013098,0.83434845588654,1.27423089553312,0.202581598853676,0.67324396202803
"11479",74.0654829482109,-0.162606398480415,2.26505144522698,-0.0717892738476497,0.94276960902524,0.998467283267422
"11480",1163.2394224341,-0.0583863946164267,1.3403360117937,-0.0435610131360206,0.965254329189847,0.998467283267422
"11481",58.9430675214546,0.243934644089603,2.76616257650542,0.08818521592385,0.929729467519451,0.998467283267422
"11482",9894.10580400833,-0.720953991610639,0.222041664219319,-3.2469311295493,0.00116656614922468,0.0166733026615726
"11484",0,NA,NA,NA,NA,NA
"11486",976.774699972947,-1.31315380679082,1.90537294878324,-0.689184659428168,0.490707069322211,0.919848455516119
"11487",5391.26386775754,-0.838099282347058,0.538943707063333,-1.55507759226618,0.11992759090689,0.513028120319795
"11488",4.93114083025388,-0.268546900029748,4.71531076017782,-0.0569521106217866,0.954583343368252,0.998467283267422
